School,Teacher,Teacher ID,Teacher Age Group,Experience,Grade,Class size,Income Type,Ethnicity,% of low,% of multi,AveAca,AveSocio,Weighted_Score,Cluster,Gifted_Prob,Gifted
9,1,49,30.0,1.0,3,21,1,1,9.52,19.05,-1.466414871,-1.147993605,-1.3708884912000001,0,0.01020190801333819,0
3,6,17,30.0,1.0,4,22,1,1,9.1,9.09,-1.404693032,-1.312467605,-1.3770254038999998,0,0.00997556211010711,0
7,8,41,30.0,1.0,6,21,2,1,19.05,0.0,-1.411011933,-1.345224064,-1.3912755722999999,0,0.00946889184833916,0
8,3,44,30.0,1.0,4,22,1,1,27.27,18.18,-1.324098613,-1.552972376,-1.3927607419,0,0.009417569005361965,0
8,2,43,40.0,2.0,3,16,1,1,25.0,25.0,-1.472860209,-1.225779299,-1.3987359359999998,0,0.009213842238390947,0
1,2,2,20.0,0.0,4,19,1,1,15.78,5.26,-1.2975211,-1.648959757,-1.4029526971,0,0.009072692191412173,0
2,1,6,40.0,2.0,3,22,1,2,13.64,77.27,-1.525718012,-1.216023005,-1.4328095098999998,0,0.008132512330922085,0
7,1,34,30.0,1.0,3,23,1,1,8.7,4.35,-1.403808033,-1.513188513,-1.4366221769999998,0,0.008019600920259927,0
9,4,52,20.0,0.0,4,25,2,1,16.0,16.0,-1.382571671,-1.569785129,-1.4387357083999999,0,0.007957677459828788,0
4,1,18,30.0,1.0,3,25,1,1,20.0,8.0,-1.651570451,-0.960801001,-1.444339616,0,0.007795767516710865,0
8,5,46,30.0,1.0,5,22,1,1,22.73,9.09,-1.594764394,-1.146138216,-1.4601765406,0,0.007355586961976912,0
2,6,11,30.0,1.0,6,20,1,1,15.0,20.0,-1.430196217,-1.533660773,-1.4612355838,0,0.007327043332255562,0
7,8,41,30.0,1.0,6,21,1,1,19.05,0.0,-1.411011933,-1.584628346,-1.4630968569,0,0.0072771427653641665,0
5,1,21,30.0,1.0,3,21,1,1,23.81,23.81,-1.689776213,-0.940434765,-1.4649737785999999,0,0.0072271627753648215,0
2,2,7,40.0,2.0,3,19,2,2,5.26,63.15,-1.693555819,-1.026792978,-1.4935269666999997,0,0.00650737555006469,0
2,6,11,30.0,1.0,6,20,2,1,15.0,20.0,-1.655423968,-1.157302301,-1.5059874678999998,0,0.006215930333824254,0
9,4,52,20.0,0.0,4,25,2,1,16.0,16.0,-1.613000283,-1.279084179,-1.5128254518,0,0.006061520082897723,0
2,1,6,40.0,2.0,3,22,1,2,13.64,77.27,-1.754056762,-0.951146707,-1.5131837455,0,0.006053534841471432,0
5,6,26,30.0,1.0,5,22,1,1,4.54,9.09,-1.444822003,-1.679355466,-1.5151820419000002,0,0.006009189634100137,0
3,4,15,30.0,1.0,5,20,1,1,35.0,5.0,-1.669160498,-1.181155777,-1.5227590817,0,0.005843944844231023,0
6,4,32,30.0,1.0,5,23,1,2,26.09,26.09,-1.443493593,-1.764096137,-1.5396743561999997,0,0.0054910986637502985,0
5,5,25,40.0,2.0,5,22,1,2,18.18,9.09,-1.353432699,-1.992504719,-1.545154305,0,0.005381376802370213,0
1,5,5,30.0,1.0,5,20,2,1,36.84,5.2,-1.444976193,-1.822362603,-1.5581921159999998,0,0.0051289785104146534,0
1,1,1,40.0,2.0,6,20,1,1,5.0,10.0,-1.478942129,-1.749144277,-1.5600027734,0,0.005094866184311234,0
4,1,18,30.0,1.0,3,25,2,1,20.0,8.0,-1.390246012,-1.961635378,-1.5616628218,0,0.005063788795874783,0
7,2,35,30.0,1.0,3,21,1,1,14.29,4.76,-1.563375686,-1.563076648,-1.5632859745999999,0,0.005033583689245016,0
8,2,43,40.0,2.0,3,16,2,2,25.0,25.0,-1.795678885,-1.038993882,-1.5686733840999998,0,0.004934603379454034,0
5,3,23,50.0,3.0,4,20,2,1,10.0,10.0,-1.658945329,-1.382249806,-1.5759366720999999,0,0.004804204212324519,0
1,4,4,40.0,2.0,5,21,1,1,33.33,4.76,-1.451996661,-1.907393234,-1.5886156328999999,0,0.004584707245003777,0
3,5,16,30.0,1.0,5,22,1,1,18.18,4.55,-1.715056655,-1.293600913,-1.5886199323999999,0,0.00458463452444553,0
2,1,6,40.0,2.0,3,22,1,2,13.64,77.27,-1.525718012,-1.745775601,-1.5917352886999998,0,0.004532241608186704,0
5,8,28,20.0,0.0,6,24,2,1,16.67,0.0,-1.816284885,-1.085780547,-1.5971335835999998,0,0.004442856317783742,0
6,3,31,20.0,0.0,5,22,1,2,13.64,4.55,-1.268988098,-2.370803523,-1.5995327255,0,0.004403694107670464,0
7,1,34,30.0,1.0,3,23,1,1,8.7,4.35,-1.642975328,-1.513188513,-1.6040392834999997,0,0.004331054365211539,0
3,4,15,30.0,1.0,5,20,2,1,35.0,5.0,-1.669160498,-1.465771627,-1.6081438367,0,0.00426592857140958,0
2,4,9,40.0,2.0,5,20,1,2,5.0,70.0,-1.472353741,-1.927181141,-1.608801961,0,0.004255576990744768,0
7,5,38,30.0,1.0,5,21,2,1,23.8,9.5,-1.529598873,-1.813450304,-1.6147543023,0,0.004163077045088988,0
3,1,12,40.0,2.0,3,20,1,1,20.0,10.0,-1.534108358,-1.87644537,-1.6368094616,0,0.003837386838155389,0
2,2,7,40.0,2.0,3,19,1,1,5.26,63.15,-1.42315615,-2.155416665,-1.6428343045,0,0.003752899237200038,0
5,8,28,20.0,0.0,6,24,1,1,16.67,0.0,-1.993483411,-0.91088972,-1.6687053037,0,0.003410588469187392,0
6,5,33,40.0,2.0,6,20,1,1,10.0,15.0,-1.995886453,-0.916829273,-1.6721692989999999,0,0.003367171684920088,0
6,1,29,40.0,2.0,3,23,1,1,8.7,26.08,-1.742706259,-1.553886417,-1.6860603064,0,0.0031985064456090872,0
9,1,49,30.0,1.0,3,21,2,2,9.52,19.05,-2.029732779,-0.896870004,-1.6898739465000001,0,0.0031536863642953887,0
9,5,53,30.0,1.0,5,20,1,1,5.0,20.0,-1.943854786,-1.157890242,-1.7080654227999998,0,0.002948321707184131,0
9,6,55,20.0,0.0,6,20,2,1,30.0,5.0,-1.68233717,-1.773366174,-1.7096458711999998,0,0.002931119591799888,0
8,3,44,30.0,1.0,4,22,1,1,27.27,18.18,-1.960823629,-1.181609417,-1.7270593654,0,0.0027480574440690237,0
7,3,36,30.0,1.0,4,22,2,1,27.27,9.1,-1.786993163,-1.612563403,-1.7346642349999999,0,0.002671714991700503,0
5,8,28,20.0,0.0,6,24,2,1,16.67,0.0,-1.816284885,-1.610453026,-1.7545353272999997,0,0.002482033095426201,0
7,4,37,30.0,1.0,4,21,2,1,23.8,0.0,-2.348037625,-0.387987625,-1.7600226249999997,0,0.0024320521538204465,0
8,6,47,50.0,3.0,6,21,1,1,23.81,0.0,-2.13784337,-0.881698285,-1.7609998445000001,0,0.002423256619386246,0
8,6,47,50.0,3.0,6,21,1,1,23.81,0.0,-2.13784337,-0.881698285,-1.7609998445000001,0,0.002423256619386246,0
9,6,55,20.0,0.0,6,20,2,1,30.0,5.0,-1.845670876,-1.588640531,-1.7685617725,0,0.0023562545923869905,0
5,5,25,40.0,2.0,5,22,2,1,18.18,9.09,-2.152775501,-0.882755255,-1.7717694271999997,0,0.0023283922109280032,0
3,4,15,30.0,1.0,5,20,2,1,35.0,5.0,-1.905920853,-1.465771627,-1.7738760852,0,0.002310271620906212,0
7,7,40,20.0,0.0,6,22,1,1,22.73,4.55,-1.768753354,-1.796097504,-1.776956599,0,0.0022840262257417224,0
8,3,44,30.0,1.0,4,22,1,1,27.27,18.18,-1.801642375,-1.738653856,-1.7827458192999996,0,0.0022355018957523607,0
7,3,36,30.0,1.0,4,22,1,1,27.27,9.1,-1.975097707,-1.394916809,-1.8010434375999997,0,0.0020887677306687565,0
8,5,46,30.0,1.0,5,22,1,1,22.73,9.09,-1.797566802,-1.827625804,-1.8065845025999998,0,0.002046249933097566,0
8,5,46,30.0,1.0,5,22,2,1,22.73,9.09,-2.000369211,-1.373300745,-1.8122486711999999,0,0.002003676302019629,0
5,3,23,50.0,3.0,4,20,1,1,10.0,10.0,-1.85527022,-1.842999741,-1.8515890762999998,0,0.0017313073464168337,0
9,6,54,30.0,1.0,6,21,2,1,38.1,9.52,-2.067673822,-1.504810253,-1.8988147513000002,0,0.0014525392011132568,0
5,4,24,20.0,0.0,4,19,1,1,5.26,0.0,-1.934192451,-1.860020685,-1.9119409211999998,0,0.0013833165262280421,0
3,3,14,20.0,0.0,5,23,2,1,26.09,4.3,-1.853956283,-2.049176875,-1.9125224606,0,0.001380326760161397,0
3,3,14,20.0,0.0,5,23,2,1,26.09,4.3,-1.853956283,-2.049176875,-1.9125224606,0,0.001380326760161397,0
9,5,53,30.0,1.0,5,20,1,2,5.0,20.0,-1.774823935,-2.271246244,-1.9237506277,0,0.0013238446807672202,0
9,3,51,20.0,0.0,4,24,2,1,29.17,4.17,-2.25732028,-1.236251903,-1.9509997668999999,0,0.0011961461395400641,0
5,1,21,30.0,1.0,3,21,1,1,23.81,23.81,-2.032629357,-1.846358162,-1.9767479984999998,0,0.0010867637529165814,0
6,1,29,40.0,2.0,3,23,1,1,8.7,26.08,-1.988609596,-1.96233656,-1.9807276852,0,0.001070769149495128,0
6,5,33,40.0,2.0,6,20,1,1,10.0,15.0,-2.220143357,-1.62208256,-2.0407251179,0,0.0008561616592466341,0
2,5,10,20.0,0.0,6,19,2,1,15.79,42.1,-2.238862093,-1.615844316,-2.0519567598999995,0,0.000821028605531597,0
6,2,30,30.0,1.0,4,23,1,1,8.7,13.04,-2.128526358,-1.943814332,-2.0731127502,0,0.0007587011573695884,0
3,5,16,30.0,1.0,5,22,2,1,18.18,4.55,-1.865380346,-2.595656733,-2.0844632621,0,0.0007272257903845283,0
5,8,28,20.0,0.0,6,24,1,1,16.67,0.0,-1.993483411,-2.310016331,-2.0884432869999996,0,0.0007164995363126309,0
6,3,31,20.0,0.0,5,22,2,1,13.64,4.55,-2.411819485,-1.415534704,-2.1129340507,0,0.0006538755407608316,0
5,7,27,30.0,1.0,6,24,2,1,16.67,0.0,-2.097771668,-2.179924507,-2.1224175197,0,0.0006311161269591844,0
5,7,27,30.0,1.0,6,24,1,1,16.67,0.0,-2.097771668,-2.179924507,-2.1224175197,0,0.0006311161269591844,0
7,7,40,20.0,0.0,6,22,1,1,22.73,4.55,-2.285291944,-1.796097504,-2.138533612,0,0.0005942328149224213,0
8,1,42,30.0,1.0,3,16,1,2,18.75,18.75,-2.692022475,-2.279496269,-2.5682646131999998,0,0.00011854275824393103,0
5,2,22,40.0,2.0,3,19,2,2,21.05,21.06,-2.755479205,-2.508786737,-2.6814714645999995,0,7.737609409258972e-05,0
