School,Teacher,Teacher ID,Teacher Age Group,Experience,Grade,Class size,Income Type,Ethnicity,% of low,% of multi,AveAca,AveSocio,Weighted_Score,Cluster,Gifted_Prob,Gifted
2,4,9,40.0,2.0,5,20,1,2,5.0,70.0,4.748816331,7.8822990090000005,-1.3679043184,0,0.0103137934498027,0
9,1,49,30.0,1.0,3,21,1,1,9.52,19.05,4.802266160999999,7.668057555000001,-1.3708884912,0,0.0102019080133381,0
3,6,17,30.0,1.0,4,22,1,1,9.1,9.09,5.357762712,6.187791555000001,-1.3770254038999998,0,0.0099755621101071,0
7,8,41,30.0,1.0,6,21,2,1,19.05,0.0,5.300892603000001,5.8929834240000005,-1.3912755723,0,0.0094688918483391,0
8,3,44,30.0,1.0,4,22,1,1,27.27,18.18,6.083112483,4.023248615999998,-1.3927607419,0,0.0094175690053619,0
8,2,43,40.0,2.0,3,16,1,1,25.0,25.0,4.744258119,6.967986309,-1.3987359359999998,0,0.0092138422383909,0
1,2,2,20.0,0.0,4,19,1,1,15.78,5.26,6.3223101,3.1593621869999993,-1.4029526971,0,0.0090726921914121,0
2,1,6,40.0,2.0,3,22,1,2,13.64,77.27,4.268537892000001,7.055792955,-1.4328095098999998,0,0.008132512330922,0
7,1,34,30.0,1.0,3,23,1,1,8.7,4.35,5.365727702999999,4.3813033830000006,-1.4366221769999998,0,0.0080196009202599,0
9,4,52,20.0,0.0,4,25,2,1,16.0,16.0,5.556854961,3.8719338389999987,-1.4387357084,0,0.0079576774598287,0
4,1,18,30.0,1.0,3,25,1,1,20.0,8.0,3.1358659409999987,9.352790991,-1.444339616,0,0.0077957675167108,0
8,5,46,30.0,1.0,5,22,1,1,22.73,9.09,3.6471204540000004,7.6847560559999994,-1.4601765406,0,0.0073555869619769,0
2,6,11,30.0,1.0,6,20,1,1,15.0,20.0,5.128234046999999,4.197053043,-1.4612355838,0,0.0073270433322555,0
7,8,41,30.0,1.0,6,21,1,1,19.05,0.0,5.300892603000001,3.738344886,-1.4630968569,0,0.0072771427653641,0
5,1,21,30.0,1.0,3,21,1,1,23.81,23.81,2.7920140829999998,9.536087115,-1.4649737786,0,0.0072271627753648,0
2,2,7,40.0,2.0,3,19,2,2,5.26,63.15,2.757997629000001,8.758863198,-1.4935269666999995,0,0.0065073755500646,0
2,6,11,30.0,1.0,6,20,2,1,15.0,20.0,3.101184288,7.584279291,-1.5059874678999998,0,0.0062159303338242,0
9,4,52,20.0,0.0,4,25,2,1,16.0,16.0,3.4829974529999985,6.488242388999999,-1.5128254518,0,0.0060615200828977,0
2,1,6,40.0,2.0,3,22,1,2,13.64,77.27,2.2134891420000002,9.439679637,-1.5131837455,0,0.0060535348414714,0
5,6,26,30.0,1.0,5,22,1,1,4.54,9.09,4.996601973000001,2.8858008060000007,-1.5151820419000002,0,0.0060091896341001,0
3,4,15,30.0,1.0,5,20,1,1,35.0,5.0,2.977555517999999,7.369598006999999,-1.5227590817,0,0.005843944844231,0
6,4,32,30.0,1.0,5,23,1,2,26.09,26.09,5.0085576629999995,2.1231347670000016,-1.5396743561999997,0,0.0054910986637502,0
5,5,25,40.0,2.0,5,22,1,2,18.18,9.09,5.819105708999999,0.06745752900000035,-1.545154305,0,0.0053813768023702,0
1,5,5,30.0,1.0,5,20,2,1,36.84,5.2,4.995214263000001,1.598736573000001,-1.5581921159999998,0,0.0051289785104146,0
1,1,1,40.0,2.0,6,20,1,1,5.0,10.0,4.689520839,2.2577015069999993,-1.5600027734,0,0.0050948661843112,0
4,1,18,30.0,1.0,3,25,2,1,20.0,8.0,5.4877858920000016,0.34528159800000147,-1.5616628218,0,0.0050637887958747,0
7,2,35,30.0,1.0,3,21,1,1,14.29,4.76,3.9296188260000005,3.932310168,-1.5632859746,0,0.005033583689245,0
8,2,43,40.0,2.0,3,16,2,2,25.0,25.0,1.8388900349999995,8.649055061999999,-1.5686733840999998,0,0.004934603379454,0
5,3,23,50.0,3.0,4,20,2,1,10.0,10.0,3.069492038999999,5.559751746000001,-1.5759366721,0,0.0048042042123245,0
1,4,4,40.0,2.0,5,21,1,1,33.33,4.76,4.932030051000001,0.8334608939999999,-1.5886156329,0,0.0045847072450037,0
3,5,16,30.0,1.0,5,22,1,1,18.18,4.55,2.564490105,6.357591783,-1.5886199324,0,0.0045846345244455,0
2,1,6,40.0,2.0,3,22,1,2,13.64,77.27,4.268537892000001,2.2880195909999994,-1.5917352886999998,0,0.0045322416081867,0
5,8,28,20.0,0.0,6,24,2,1,16.67,0.0,1.6534360350000004,8.227975077,-1.5971335835999998,0,0.0044428563177837,0
6,3,31,20.0,0.0,5,22,1,2,13.64,4.55,6.579107118000001,-3.3372317070000017,-1.5995327255,0,0.0044036941076704,0
7,1,34,30.0,1.0,3,23,1,1,8.7,4.35,3.213222048000002,4.3813033830000006,-1.6040392834999997,0,0.0043310543652115,0
3,4,15,30.0,1.0,5,20,2,1,35.0,5.0,2.977555517999999,4.808055357000001,-1.6081438367,0,0.0042659285714095,0
2,4,9,40.0,2.0,5,20,1,2,5.0,70.0,4.748816331,0.6553697310000013,-1.608801961,0,0.0042555769907447,0
7,5,38,30.0,1.0,5,21,2,1,23.8,9.5,4.233610143,1.6789472639999987,-1.6147543023,0,0.0041630770450889,0
3,1,12,40.0,2.0,3,20,1,1,20.0,10.0,4.193024778000002,1.111991670000001,-1.6368094616,0,0.0038373868381553,0
2,2,7,40.0,2.0,3,19,1,1,5.26,63.15,5.191594650000001,-1.3987499850000003,-1.6428343045,0,0.0037528992372,0
5,8,28,20.0,0.0,6,24,1,1,16.67,0.0,0.05864930099999999,9.80199252,-1.6687053037,0,0.0034105884691873,0
6,5,33,40.0,2.0,6,20,1,1,10.0,15.0,0.03702192299999929,9.748536543,-1.672169299,0,0.00336717168492,0
6,1,29,40.0,2.0,3,23,1,1,8.7,26.08,2.315643669000001,4.015022247000001,-1.6860603064,0,0.003198506445609,0
9,1,49,30.0,1.0,3,21,2,2,9.52,19.05,-0.2675950110000027,9.928169964,-1.6898739465,0,0.0031536863642953,0
9,5,53,30.0,1.0,5,20,1,1,5.0,20.0,0.5053069260000012,7.578987822,-1.7080654227999998,0,0.0029483217071841,0
9,6,55,20.0,0.0,6,20,2,1,30.0,5.0,2.8589654700000002,2.039704433999999,-1.7096458711999998,0,0.0029311195917998,0
8,3,44,30.0,1.0,4,22,1,1,27.27,18.18,0.3525873389999994,7.365515246999999,-1.7270593654,0,0.002748057444069,0
7,3,36,30.0,1.0,4,22,2,1,27.27,9.1,1.917061533,3.4869293730000006,-1.734664235,0,0.0026717149917005,0
5,8,28,20.0,0.0,6,24,2,1,16.67,0.0,1.6534360350000004,3.5059227659999994,-1.7545353272999995,0,0.0024820330954262,0
7,4,37,30.0,1.0,4,21,2,1,23.8,0.0,-3.132338624999999,14.508111374999999,-1.7600226249999995,0,0.0024320521538204,0
8,6,47,50.0,3.0,6,21,1,1,23.81,0.0,-1.2405903299999999,10.064715435,-1.7609998445,0,0.0024232566193862,0
8,6,47,50.0,3.0,6,21,1,1,23.81,0.0,-1.2405903299999999,10.064715435,-1.7609998445,0,0.0024232566193862,0
9,6,55,20.0,0.0,6,20,2,1,30.0,5.0,1.3889621159999992,3.7022352210000005,-1.7685617725,0,0.0023562545923869,0
5,5,25,40.0,2.0,5,22,2,1,18.18,9.09,-1.3749795089999983,10.055202705000001,-1.7717694271999995,0,0.002328392210928,0
3,4,15,30.0,1.0,5,20,2,1,35.0,5.0,0.8467123229999984,4.808055357000001,-1.7738760852,0,0.0023102716209062,0
7,7,40,20.0,0.0,6,22,1,1,22.73,4.55,2.0812198140000007,1.8351224640000012,-1.776956599,0,0.0022840262257417,0
8,3,44,30.0,1.0,4,22,1,1,27.27,18.18,1.7852186250000015,2.352115296,-1.7827458192999996,0,0.0022355018957523,0
7,3,36,30.0,1.0,4,22,1,1,27.27,9.1,0.2241206369999995,5.445748719,-1.8010434375999995,0,0.0020887677306687,0
8,5,46,30.0,1.0,5,22,1,1,22.73,9.09,1.8218987820000017,1.551367764000001,-1.8065845026,0,0.0020462499330975,0
8,5,46,30.0,1.0,5,22,2,1,22.73,9.09,-0.00332289900000049,5.640293294999998,-1.8122486712,0,0.0020036763020196,0
5,3,23,50.0,3.0,4,20,1,1,10.0,10.0,1.302568019999999,1.4130023309999986,-1.8515890763,0,0.0017313073464168,0
9,6,54,30.0,1.0,6,21,2,1,38.1,9.52,-0.6090643980000028,4.456707723000001,-1.8988147513,0,0.0014525392011132,0
5,4,24,20.0,0.0,4,19,1,1,5.26,0.0,0.5922679409999994,1.259813835,-1.9119409212,0,0.001383316526228,0
3,3,14,20.0,0.0,5,23,2,1,26.09,4.3,1.314393453000001,-0.44259187499999975,-1.9125224606,0,0.0013803267601613,0
3,3,14,20.0,0.0,5,23,2,1,26.09,4.3,1.314393453000001,-0.44259187499999975,-1.9125224606,0,0.0013803267601613,0
9,5,53,30.0,1.0,5,20,1,2,5.0,20.0,2.026584585,-2.4412161959999974,-1.9237506277,0,0.0013238446807672,0
9,3,51,20.0,0.0,4,24,2,1,29.17,4.17,-2.3158825200000006,6.873732873,-1.9509997669,0,0.00119614613954,0
5,1,21,30.0,1.0,3,21,1,1,23.81,23.81,-0.29366421299999956,1.3827765419999984,-1.9767479985,0,0.0010867637529165,0
6,1,29,40.0,2.0,3,23,1,1,8.7,26.08,0.10251363599999852,0.33897095999999927,-1.9807276852,0,0.0010707691494951,0
6,5,33,40.0,2.0,6,20,1,1,10.0,15.0,-1.9812902130000012,3.4012569600000004,-2.0407251179,0,0.0008561616592466,0
2,5,10,20.0,0.0,6,19,2,1,15.79,42.1,-2.1497588369999985,3.4574011560000013,-2.0519567598999995,0,0.0008210286055315,0
6,2,30,30.0,1.0,4,23,1,1,8.7,13.04,-1.1567372219999967,0.5056710120000005,-2.0731127502,0,0.0007587011573695,0
3,5,16,30.0,1.0,5,22,2,1,18.18,4.55,1.2115768860000005,-5.360910597000002,-2.0844632621,0,0.0007272257903845,0
5,8,28,20.0,0.0,6,24,1,1,16.67,0.0,0.05864930099999999,-2.7901469789999993,-2.088443287,0,0.0007164995363126,0
6,3,31,20.0,0.0,5,22,2,1,13.64,4.55,-3.7063753649999995,5.260187664,-2.1129340507,0,0.0006538755407608,0
5,7,27,30.0,1.0,6,24,2,1,16.67,0.0,-0.8799450120000003,-1.6193205629999996,-2.1224175197,0,0.0006311161269591,0
5,7,27,30.0,1.0,6,24,1,1,16.67,0.0,-0.8799450120000003,-1.6193205629999996,-2.1224175197,0,0.0006311161269591,0
7,7,40,20.0,0.0,6,22,1,1,22.73,4.55,-2.567627495999999,1.8351224640000012,-2.138533612,0,0.0005942328149224,0
8,1,42,30.0,1.0,3,16,1,2,18.75,18.75,-6.228202274999999,-2.515466421,-2.5682646132,0,0.0001185427582439,0
5,2,22,40.0,2.0,3,19,2,2,21.05,21.06,-6.7993128449999976,-4.579080633,-2.6814714645999995,0,7.737609409258972e-05,0
