School,Teacher,Teacher ID,Teacher Age Group,Experience,Grade,Class size,Income Type,Ethnicity,% of low,% of multi,AveAca,AveSocio
9,6,55,20.0,0.0,6,20,1,1,30.0,5.0,0.76766841749137,0.6280671865370753
9,6,55,20.0,0.0,6,20,2,1,30.0,5.0,-1.6823371702470442,-1.7733661737517432
9,6,55,20.0,0.0,6,20,2,1,30.0,5.0,-1.355669758548589,-0.8497379582560438
9,6,55,20.0,0.0,6,20,1,1,30.0,5.0,-0.2123338176039957,0.4433415434379353
9,6,55,20.0,0.0,6,20,2,1,30.0,5.0,0.6043347116421423,1.1822441158344947
9,6,55,20.0,0.0,6,20,1,1,30.0,5.0,0.9310021233405971,0.2586159003387952
9,6,55,20.0,0.0,6,20,1,1,30.0,5.0,0.2776672999436868,-0.6650123151569042
9,6,55,20.0,0.0,6,20,1,1,30.0,5.0,0.9310021233405971,1.1822441158344947
9,6,55,20.0,0.0,6,20,1,1,30.0,5.0,1.2576695350390525,0.8127928296362154
9,6,55,20.0,0.0,6,20,1,1,30.0,5.0,-0.5390012293024512,-0.6650123151569042
9,6,55,20.0,0.0,6,20,1,1,30.0,5.0,0.76766841749137,0.4433415434379353
9,6,55,20.0,0.0,6,20,1,1,30.0,5.0,-0.5390012293024512,-1.4039148875534635
9,6,55,20.0,0.0,6,20,1,1,30.0,5.0,0.9310021233405971,1.5516954020327747
9,6,55,20.0,0.0,6,20,1,2,30.0,5.0,-0.2123338176039957,0.0738902572396556
9,6,55,20.0,0.0,6,20,2,1,30.0,5.0,0.11433359409445942,1.1822441158344947
9,6,55,20.0,0.0,6,20,1,1,30.0,5.0,-0.37566752345322346,0.2586159003387952
